temperature,vibration,usage_hours,motor_speed,has_error,usage_duration,error,maintenance_label
33.902058167427704,0.4664736320711775,154.1,1216.6758069681737,0,9246,,normal
31.48981817401698,0.5545398771593634,180.6,1280.8465684315404,0,10836,,normal
42.927835380603966,0.43977902500931554,107.03333333333333,614.1185994546721,0,6422,,normal
47.03177834176714,0.41932663539044324,122.43333333333334,1389.5568844575712,0,7346,,normal
37.088420338761,0.3096931685894245,26.7,1874.4782644124127,0,1602,,normal
31.278748184299776,0.5274542446123596,85.16666666666667,893.641498971952,0,5110,,normal
31.404150274470084,0.2967233059465618,141.71666666666667,1491.2883942497465,0,8503,,normal
43.20474230259761,0.5698053425364172,137.63333333333333,965.3541395354962,0,8258,,normal
43.946033369627536,0.6453516608002638,101.63333333333334,1067.7969500545357,0,6098,,normal
42.34523414644156,0.5159756533027013,138.75,1970.5053263514146,0,8325,,normal
32.675922341690445,0.3984752279599755,117.0,1122.1257155530336,0,7020,,normal
39.85729058453376,0.5317138042755654,156.01666666666668,1544.1292453844624,0,9361,,normal
38.933486473125825,0.39443885000164575,105.91666666666667,564.0883912543854,0,6355,,normal
39.749508773832105,0.6183984825837269,70.43333333333334,2132.1733757858497,0,4226,,normal
44.97143022358552,0.12034690484127775,108.46666666666667,1603.1140274487295,0,6508,,normal
39.78876439019746,0.3895906737386437,0.0,1273.3500660868901,0,0,,normal
43.431308504575156,0.09165384087768041,111.06666666666666,1591.7295341999559,1,6664,synthetic_warning,normal
38.54063255591113,0.1808890505591031,0.0,757.8758398419196,0,0,,normal
40.312955189519876,0.6954952013665037,0.0,1846.662911536116,0,0,,normal
43.05030580670832,0.6111332967549035,114.85,1213.9263942914993,0,6891,,normal
26.34275344115467,0.32049355800873774,116.26666666666667,1264.2908036796575,0,6976,,normal
35.44263026914159,0.17954937791263859,26.066666666666666,1143.5046417144965,0,1564,,normal
34.23701876565764,0.0,50.833333333333336,1106.1264108468545,0,3050,,normal
32.88897721405326,0.3521708085721258,165.38333333333333,1641.7616568839317,0,9923,,normal
35.79886199018653,0.8856747022045324,63.38333333333333,1457.4808770437735,1,3803,synthetic_warning,normal
49.95953048987516,0.5282791688634565,213.36666666666667,1623.7342193892769,0,12802,,normal
31.073351074454052,0.3492769885110919,89.9,1346.30623041606,0,5394,,normal
45.74622683673185,0.5337144377100551,112.45,1565.543920652416,0,6747,,normal
24.537041827073562,0.1690274964610003,178.93333333333334,1174.083527551484,0,10736,,normal
35.3209197601138,0.39648179471442563,97.2,2286.4873733920103,0,5832,,normal
39.30202452084004,0.46790594514283296,34.86666666666667,691.4692250991906,0,2092,,normal
42.689778650874224,0.4345018826722113,83.96666666666667,1879.5936758964535,0,5038,,normal
43.68981263834284,0.5923451019042145,88.03333333333333,1924.5211293028078,0,5282,,normal
44.3467778815994,0.5120361407224895,14.933333333333334,992.0933014944505,1,896,synthetic_warning,normal
35.2101994220125,0.5702986832594394,75.93333333333334,2286.2949164335087,0,4556,,normal
34.301185658683465,0.3260929891984633,49.18333333333333,1768.1059188370336,0,2951,,normal
44.86380705005723,0.6116067735138987,140.83333333333334,1757.8783828656228,0,8450,,normal
36.46956540094708,0.7432086505723184,91.9,1361.7693185508683,0,5514,,normal
27.794509413296623,0.2753730864627457,74.45,1258.7650135481558,0,4467,,normal
28.933702287972153,0.2902147819713793,84.16666666666667,1262.0482926433647,0,5050,,normal
30.64438171198711,0.6904411805376419,102.26666666666667,1514.0228504541972,0,6136,,normal
41.977285952430115,0.41555808239488917,123.91666666666667,1938.4982355142365,0,7435,,normal
39.139405888564525,0.7026878505719802,35.016666666666666,1426.1519715017962,0,2101,,normal
43.52388283254214,0.3703435718594069,32.71666666666667,967.193678282338,0,1963,,normal
34.58197882930773,0.7119082037287281,150.75,1696.2593662016916,0,9045,,normal
39.268317528613714,0.4736674470249814,67.31666666666666,1736.8833134858128,0,4039,,normal
43.004723151738695,0.4964811881980851,12.066666666666666,1624.9570019480702,0,724,,normal
35.525227682238096,0.7316492439005828,114.41666666666667,1663.1095407404928,0,6865,,normal
41.65420190045929,0.3848813140600492,115.48333333333333,1236.2101853337206,0,6929,,normal
32.70459247146679,0.28059802273350753,5.816666666666666,959.8245498051566,0,349,,normal
35.09556922747942,0.36925844255489626,102.61666666666666,985.3587591308725,0,6157,,normal
34.94609684801337,0.5314201111157649,130.45,663.1054356476997,1,7827,synthetic_warning,normal
28.433282835287685,0.16816336700750745,110.58333333333333,1449.518416849299,0,6635,,normal
41.895779846284654,0.5647447624772018,124.76666666666667,1314.9515110448306,0,7486,,normal
34.24478127837821,0.35302116282880625,12.766666666666667,1165.2051640975224,0,766,,normal
38.0999529498215,0.6566062789320415,108.2,108.64009377507068,0,6492,,normal
41.845973271247274,0.01903314511791515,73.35,826.1266627284491,0,4401,,normal
41.57224940823955,0.30841816048124965,63.45,1820.7530735893301,0,3807,,normal
43.32308087178229,0.14643573277786165,137.88333333333333,1070.857079973485,0,8273,,normal
37.21211612392461,0.30127869605448854,171.36666666666667,1501.4485046158734,0,10282,,normal
34.61361350364677,0.49457986219960975,188.68333333333334,765.9121194103924,0,11321,,normal
37.36225431274881,0.41773920741904413,162.31666666666666,1954.256302590877,0,9739,,normal
24.50132452833576,0.4043920375893573,83.96666666666667,1289.5083827770359,0,5038,,normal
26.423100220615304,0.42134672315158905,109.4,1471.8169665230848,0,6564,,normal
27.41840310116478,0.48660988331158983,132.18333333333334,2326.827512590308,0,7931,,normal
30.022025379188147,0.2684635124502406,96.66666666666667,1986.9048422475496,0,5800,,normal
41.19819381378749,0.5772329353618292,97.2,1221.2424390594358,0,5832,,normal
30.756167557119515,0.5692798746693871,135.3,1100.8475223544492,0,8118,,normal
34.97469956768488,0.5193068287780982,86.73333333333333,1213.2710951617967,0,5204,,normal
48.39382638228852,0.5501760196952273,49.88333333333333,1564.157264360145,0,2993,,normal
35.14988823150859,0.5033552401455588,67.2,1305.805863614634,0,4032,,normal
43.900124547736695,0.8163131944915921,124.86666666666666,1183.9974590985419,1,7492,synthetic_warning,normal
30.531058559920986,0.4343230492105482,90.16666666666667,1966.2161252977976,0,5410,,normal
36.35649953705896,0.3947250206997762,108.71666666666667,1302.0318454533085,0,6523,,normal
30.39982356071535,0.31436503553567197,126.85,2315.8274190756742,1,7611,synthetic_warning,normal
35.2877353927955,0.2641927192959894,69.38333333333334,1388.1118767759126,0,4163,,normal
44.72246509965916,0.22599507823180645,131.6,2099.8337255743854,0,7896,,normal
24.181436614461212,0.2900164836184347,110.83333333333333,1500.0741575384632,0,6650,,normal
41.47538914836686,0.4372775313026272,22.083333333333332,1754.4434407647682,0,1325,,normal
39.901884818658225,0.5101731231295886,169.33333333333334,1045.6633583625558,0,10160,,normal
33.246800354425645,0.45920557053938915,62.46666666666667,991.421126513287,0,3748,,normal
26.43153716489236,0.3122036500626517,0.0,1543.0765011062947,0,0,,normal
38.577036061710956,0.6120332215235934,32.516666666666666,1765.1923618354324,0,1951,,normal
33.76405832748958,0.5830942810141706,33.85,1366.9077308401943,0,2031,,normal
39.86140969083763,0.42126330466403694,92.86666666666666,809.7147992648472,0,5572,,normal
38.174817164187544,0.33247509396035185,74.93333333333334,778.6914861584827,0,4496,,normal
50.81423113056732,0.5487170257493639,71.46666666666667,750.6027110817787,0,4288,,normal
36.085154980215805,0.4838352457474988,124.08333333333333,607.59871256546,0,7445,,normal
29.81202005902508,0.18933709330529147,108.7,1395.9838509677768,0,6522,,normal
39.43420507965053,0.43776355392280714,107.38333333333334,1822.5184471173707,0,6443,,normal
39.759973471774124,0.49716644617338857,112.53333333333333,1344.3653694915804,0,6752,,normal
48.873500601923496,0.2880549384322043,123.88333333333334,400.62580191810196,0,7433,,normal
44.68088996731663,0.4841718107107398,0.0,1269.8806066594896,0,0,,normal
40.854968473196074,0.188131952653598,69.95,1281.624421414305,0,4197,,normal
49.706423129756494,0.6905134980021908,0.0,2230.3194750946845,0,0,,normal
28.489895565417193,0.6746309973106978,91.98333333333333,738.0020765737863,0,5519,,normal
32.88198773800202,0.40454687982546633,89.75,1185.915406908338,0,5385,,normal
30.5873924687558,0.5154217808110332,147.5,2066.458125828717,0,8850,,normal
34.881521574753855,0.01621404615602251,155.31666666666666,1538.9909033655501,0,9319,,normal
26.98651081954953,0.2418574211522401,101.15,1586.5914908768984,0,6069,,normal
43.08120757451523,0.39711979437261663,62.483333333333334,1398.1254635500288,0,3749,,normal
36.22221842320981,0.25701605614316536,116.68333333333334,1488.5762862360511,0,7001,,normal
26.233549643978737,0.5785913668735185,60.96666666666667,1676.5960027169851,0,3658,,normal
29.875367350339666,0.8095133755346389,89.91666666666667,1010.0157460650381,0,5395,,normal
40.508110779601566,0.23820935050272565,144.23333333333332,1718.784603141444,0,8654,,normal
44.70501254315505,0.2992565872646653,59.31666666666667,773.3387329080736,0,3559,,normal
53.97384713353429,0.49238070629578745,134.31666666666666,1487.914548589246,0,8059,,normal
61.31089972805864,0.7400009067299318,127.25,1425.0712045802575,0,7635,,normal
41.31527546620797,0.22997262374281746,37.483333333333334,1091.1569029593147,0,2249,,normal
30.083695039745088,0.4948265020152496,143.56666666666666,1340.4721843632283,0,8614,,normal
20.943629754149526,0.7778337931463596,128.41666666666666,1088.5331358804676,0,7705,,normal
40.141691698750684,0.15268335332773192,95.6,899.8854427180675,0,5736,,normal
31.49647123751739,0.21940754276775026,48.06666666666667,1201.4818085222694,0,2884,,normal
34.67714191856252,0.37375081083704914,42.75,886.3247731439021,0,2565,,normal
33.10322560752154,0.35629408568602605,60.43333333333333,1485.5749349191642,0,3626,,normal
36.873672908668915,0.596268231795656,119.85,866.9640924560074,0,7191,,normal
46.52784184630115,0.49349874956775086,37.43333333333333,1649.0303496562415,0,2246,,normal
39.25638853956276,0.13050682926441692,114.06666666666666,853.7787914698956,0,6844,,normal
36.730921303690494,0.5427738725221459,21.7,1112.1561354559774,0,1302,,normal
29.71476997739351,0.3460430002759829,78.78333333333333,1087.6665685496248,0,4727,,normal
24.602536442365142,0.679400499049423,96.03333333333333,1906.5616261274322,0,5762,,normal
34.10953672741336,0.33703424344135446,224.48333333333332,1488.7217771589685,0,13469,,normal
37.569739593453434,0.3354092490415976,14.25,1261.0718029313543,0,855,,normal
52.14343930863906,0.5474036899448157,170.96666666666667,1559.4621652492838,0,10258,,normal
39.04219617178309,0.5873267668206485,98.23333333333333,464.97921412153096,0,5894,,normal
45.86191608818446,0.5306578855085167,112.61666666666666,1331.8838923508188,0,6757,,normal
34.00563521168678,0.14659248287073456,96.51666666666667,2188.955954678,0,5791,,normal
28.520449868663803,0.5468461991870852,114.46666666666667,1405.5855326891224,0,6868,,normal
30.279065902141024,0.2638245506986082,81.55,1378.523531051121,0,4893,,normal
32.19819148371398,0.4923497000858874,169.96666666666667,1580.2139194497224,0,10198,,normal
55.02775785948131,0.19372780162816916,64.9,1726.1542021920252,0,3894,,normal
31.428906566204912,0.5303379865577514,152.26666666666668,511.0639889862589,0,9136,,normal
44.70791362989076,0.30481219722467295,54.56666666666667,643.4228776477687,0,3274,,normal
30.776582575303788,0.21912576295310612,86.68333333333334,1438.3223422561816,0,5201,,normal
45.45258410299395,0.5784876245668319,31.05,1049.7518440030458,0,1863,,normal
41.0796077288469,0.49349601390181524,115.03333333333333,1901.050610132364,0,6902,,normal
36.74689681873528,0.3394841757492785,169.48333333333332,1217.626756248206,0,10169,,normal
37.67389979091653,0.7112121928237916,85.75,537.4970910004905,0,5145,,normal
32.76169843656488,0.3706825641174464,79.16666666666667,817.4341549255213,0,4750,,normal
41.56857761185665,0.45577938131476825,28.7,195.13607175515835,0,1722,,normal
34.36013215727376,0.4984044205821482,77.38333333333334,1251.6672743411768,0,4643,,normal
28.195153889862013,0.3384601318568496,2.4,1270.878666548959,0,144,,normal
27.776499405443047,0.5348045328119873,39.8,1171.725661891603,0,2388,,normal
39.38070334177696,0.3539785775103496,102.46666666666667,1803.1291963924903,0,6148,,normal
50.63273005128348,0.37590510200108235,162.55,1853.3783313370113,0,9753,,normal
39.279932908587504,0.6952756751646014,244.5,1278.4368621904332,1,14670,synthetic_warning,normal
37.05089339112094,0.26269451054776205,57.733333333333334,453.42865965972055,0,3464,,normal
40.286609116820344,0.015699540432691783,168.93333333333334,1609.2582638067486,0,10136,,normal
48.4480139336546,0.739968659102141,103.4,1583.2512959736016,0,6204,,normal
39.75506001091085,0.9088790314692605,81.68333333333334,1479.944459465917,0,4901,,normal
34.7125821533301,0.3770515322191203,113.8,1762.2214947094085,0,6828,,normal
46.850309680479114,0.10136915268836666,93.4,860.7721994863632,0,5604,,normal
41.43005150769291,0.3941128842847301,96.06666666666666,2193.6772621977584,0,5764,,normal
50.286047935967936,0.39847986902867955,67.55,947.0403436804154,1,4053,synthetic_warning,normal
39.46587549777525,0.41581370861599376,13.1,1664.673629424359,0,786,,normal
28.204247746236,0.24959015245406732,5.1,641.3139683463924,0,306,,normal
27.054726406034682,0.5543210056457659,125.93333333333334,959.2888313465787,0,7556,,normal
51.20742345785,0.5444113275514955,74.78333333333333,1986.874831624641,0,4487,,normal
51.78932576626637,0.18100698843252483,57.21666666666667,1240.4220743396431,0,3433,,normal
36.563846293739196,0.5758554117050798,90.46666666666667,1702.7674941557752,0,5428,,normal
34.9345014309121,0.8194832967502603,133.71666666666667,1449.5212632620833,1,8023,synthetic_warning,normal
49.69155433793762,0.48095285983867075,99.91666666666667,1305.9175744799275,0,5995,,normal
29.143634543652098,0.38928147082766895,53.916666666666664,1922.8171364717296,0,3235,,normal
30.84218384835339,0.4244394214066462,157.45,1250.6032936462018,0,9447,,normal
43.146614357512355,0.560746218054341,176.85,602.0899948233424,0,10611,,normal
34.843159017123284,0.13847911100870075,117.2,1012.6391613802839,0,7032,,normal
37.95902506623943,0.47959032653591444,143.55,1581.5005260547116,0,8613,,normal
36.6924568118039,0.3797164890966942,158.3,1516.1138246722535,0,9498,,normal
40.70059639039147,0.7826085023320881,152.15,691.8355349011159,0,9129,,normal
49.259854890509736,0.4186489079151076,123.78333333333333,1045.7761418485557,0,7427,,normal
38.724679255213964,0.7502197700015136,122.91666666666667,1105.6770333350564,0,7375,,normal
43.15151034621486,0.2513266743992387,118.58333333333333,1196.5027704720255,0,7115,,normal
21.59862319175182,0.5557066500245026,29.65,772.1162927873484,0,1779,,normal
37.61025278455906,0.5074920474824212,128.53333333333333,1086.0841345898189,0,7712,,normal
31.254157837657033,0.2935714953843392,15.433333333333334,1043.9835961909985,1,926,synthetic_warning,normal
28.249495516610978,0.4819313006346493,46.3,1674.043969100006,0,2778,,normal
30.974781064569996,0.6682533906296881,161.7,1689.8309506159023,0,9702,,normal
35.327012474393506,0.3917174932284119,136.21666666666667,1288.7596076026973,0,8173,,normal
45.32722033884811,0.14544672314944262,171.8,1185.3432857342927,0,10308,,normal
27.388858258083488,0.4468386912340597,75.05,1408.7682110564276,0,4503,,normal
38.24505194075534,0.2875638429373477,26.633333333333333,1007.0384548686585,0,1598,,normal
34.12664453333137,0.3883786310405012,76.78333333333333,868.3305254896748,0,4607,,normal
35.378615245104314,0.4353142014566782,95.61666666666666,955.1070922511989,0,5737,,normal
46.02206260243683,0.14298260111720695,94.35,1083.3784711319881,0,5661,,normal
42.30492349603141,0.15918149892227795,152.35,861.3410040872461,0,9141,,normal
48.69918485954195,0.5367720303945945,70.13333333333334,1418.0650148064074,0,4208,,normal
36.7639545660008,0.35591063468945755,109.36666666666666,1656.4805829891575,0,6562,,normal
32.432459106634376,0.0,35.63333333333333,683.4187136647384,0,2138,,normal
36.20912946495601,0.5912719265894644,114.76666666666667,1360.554058710734,0,6886,,normal
39.939974330169775,0.4990265559493632,90.16666666666667,1257.626965988139,0,5410,,normal
39.412586867629685,0.3215025316734329,48.766666666666666,1493.4336479254573,0,2926,,normal
29.324895422133068,0.21297056200951656,77.03333333333333,1344.565717396493,0,4622,,normal
38.723918253022994,0.6004454213365806,79.86666666666666,739.4883024287151,0,4792,,normal
39.82582664111124,0.5128831120608773,75.13333333333334,819.7964944799905,0,4508,,normal
58.13979230027137,0.8788684108831333,187.41666666666666,1362.3579017456887,0,11245,,normal
53.01475689025336,0.5256339477704888,84.58333333333333,1782.087986293114,0,5075,,normal
31.17405319552944,0.5197865654271627,76.58333333333333,420.0413041619388,0,4595,,normal
35.70093310760659,0.4199529725804583,0.0,1495.2051635166636,0,0,,normal
26.292463985303975,0.5970196560961424,40.81666666666667,1849.64124222081,0,2449,,normal
33.27434388829211,0.5625153362246677,75.53333333333333,1285.7291319933904,0,4532,,normal
40.52484002872272,0.6753105015417351,52.28333333333333,1581.085048331105,0,3137,,normal
47.64682896710587,0.35616187464528876,166.0,1054.710986022923,0,9960,,normal
32.16732929805113,0.3716266548700868,80.93333333333334,1299.8661963037118,0,4856,,normal
32.76682847945763,0.3637614292358436,160.86666666666667,669.2163223105764,0,9652,,normal
20.82168776209076,0.5923443098122181,93.4,365.37581046407297,0,5604,,normal
36.69867263564074,0.7197073992534118,92.05,1745.9616365146155,0,5523,,normal
29.500684705123497,0.3674087112331259,85.11666666666666,936.3021303557343,0,5107,,normal
33.76448458107141,0.3735407289972436,90.21666666666667,1158.6783050985591,0,5413,,normal
30.985113774659293,0.5065339002965639,184.53333333333333,767.6942536265188,0,11072,,normal
37.24589956597954,0.40576292999767777,0.0,757.8127247047721,0,0,,normal
23.93817286914695,0.6213696575651801,0.0,1276.988165960261,0,0,,normal
26.263638036872074,0.044680087688571624,60.13333333333333,1043.5775784630284,0,3608,,normal
55.033976896226385,0.301193091554959,90.8,1508.7478191577734,0,5448,,normal
27.700619349807752,0.30916505988693976,127.95,1540.0661359714286,0,7677,,normal
29.225715372362885,0.03233591777049394,116.01666666666667,1484.756851456335,0,6961,,normal
52.69530822657051,0.2765450800136153,68.86666666666666,1450.2123321899464,0,4132,,normal
61.24053735392326,0.2852718991477333,146.05,2012.6626460713921,0,8763,,normal
28.62746696939727,0.41380116218661056,146.66666666666666,901.6106170011478,0,8800,,normal
35.054008345695756,0.6503338604988474,100.11666666666666,1326.9273561947746,0,6007,,normal
40.73244440752408,0.4058890827856736,142.95,1825.7297246182272,0,8577,,normal
51.82958115524474,0.26445353035119235,105.0,1881.1067199219754,0,6300,,normal
30.1051433725741,0.4397481825815648,59.11666666666667,752.8592672752794,0,3547,,normal
36.03777723246312,0.6388512518594429,128.38333333333333,1218.8107145045346,0,7703,,normal
44.218700608493954,0.27432741309931713,96.08333333333333,1920.4108602642495,0,5765,,normal
41.47812859573295,0.2860965208941393,90.06666666666666,1563.3932241836073,0,5404,,normal
34.99075143015921,0.5505388126693602,171.01666666666668,1432.0104732215045,0,10261,,normal
36.929416283871674,0.4101234991684559,0.0,1258.5724287574442,0,0,,normal
27.000833533040144,0.5665472443277054,12.033333333333333,1188.8036112027469,0,722,,normal
36.094610048202675,0.4475435774768466,24.716666666666665,1471.0520064979362,0,1483,,normal
35.86890007992836,0.5762994566561221,70.01666666666667,1244.002867506517,0,4201,,normal
39.85735911701005,0.26368593947268465,76.0,1332.1169791613333,0,4560,,normal
33.55738224944787,0.44782476285811185,7.1,1383.0114565683157,0,426,,normal
41.772308180361115,0.4120757974146318,35.81666666666667,1065.2099580327304,0,2149,,normal
46.10172654255863,0.2311396336612565,42.65,1573.4943370302042,0,2559,,normal
39.24343462134773,0.1685739693836361,225.15,2573.9827523344766,0,13509,,normal
40.814051267193626,0.5734348263494391,189.1,603.6656114830485,0,11346,,normal
38.42524278062294,0.38682857120076397,67.35,1486.0852601597915,0,4041,,normal
38.00067514473131,0.26598954930348073,70.0,1030.7201627800596,1,4200,synthetic_warning,normal
32.22753573165722,0.4326877913538002,26.8,1592.509082558085,0,1608,,normal
40.53195409338647,0.6530433943228745,0.0,1369.5541387977016,0,0,,normal
37.22170721269208,0.03946718783305392,83.56666666666666,1669.9790050978347,0,5014,,normal
54.74534647144476,0.18060503581740128,35.11666666666667,1843.7127621336874,0,2107,,normal
50.58683921980194,0.28388044045885186,85.33333333333333,1430.816869462636,0,5120,,normal
41.08677242045201,0.7130121960096591,1.9833333333333334,1825.461961133955,0,119,,normal
31.89554232244186,0.5008656569254734,48.083333333333336,365.39488460875555,0,2885,,normal
29.100708224132656,0.5881171032830208,98.16666666666667,2017.9899651247297,0,5890,,normal
47.52914362471092,0.24477103455727853,110.13333333333334,1507.5261037947828,0,6608,,normal
40.10199380117711,0.2484835424513053,112.96666666666667,1802.6942094129763,0,6778,,normal
41.841147227132886,0.5306064690100879,17.366666666666667,837.6521871665609,0,1042,,normal
24.043312104206457,0.4604893795683804,137.0,1001.076649725759,0,8220,,normal
45.41950785246544,0.5487729873955428,45.983333333333334,1411.294083540805,0,2759,,normal
41.635362705714904,0.4162192216328786,124.8,1342.8440864782656,0,7488,,normal
29.116554524684176,0.5000658707618328,89.41666666666667,1468.8888069641957,1,5365,synthetic_warning,normal
34.22780154040041,0.4784614352829197,14.3,1805.4963675905858,0,858,,normal
40.10973763485216,0.5899981300352866,72.61666666666666,608.6074675728033,0,4357,,normal
38.419734386849946,0.5952614907500047,110.1,1759.0040101212699,0,6606,,normal
35.66263051357156,0.15842304100948146,123.71666666666667,1353.4784021823293,0,7423,,normal
37.17209385547231,0.04549166003864602,82.25,1264.41161832769,0,4935,,normal
35.984180974344916,0.6303141715772713,174.25,732.131601558346,0,10455,,normal
39.22050009681975,0.6637905167871486,145.41666666666666,1561.2804407182832,0,8725,,normal
49.77193578394525,0.2662878564875993,75.88333333333334,336.07470256696433,0,4553,,normal
17.46673247254962,0.11522962682178689,131.25,1622.3254847202593,0,7875,,normal
36.10519788392253,0.46782626778129616,196.36666666666667,723.3155491013434,0,11782,,normal
39.412099370979575,0.6175508807430953,197.83333333333334,1372.452323299339,0,11870,,normal
40.3679519174968,0.7735670140381766,22.466666666666665,1299.9490883222734,0,1348,,normal
35.02468334942968,0.5429335629782612,39.03333333333333,1841.206021863431,0,2342,,normal
23.94622574017134,0.3830909946145749,171.66666666666666,1274.964829014166,0,10300,,normal
40.623963869712874,0.28923648811472474,31.8,1058.4618043188204,0,1908,,normal
51.818801713313476,0.4520612325007178,17.266666666666666,1137.2268676920949,0,1036,,normal
25.729108760670897,0.3961323533006539,63.266666666666666,1884.6107628769587,0,3796,,normal
44.910624109585505,0.2672877769688131,113.11666666666666,1575.2447270559753,0,6787,,normal
35.37179821501685,0.8187760171553916,84.36666666666666,1188.0354077602722,0,5062,,normal
37.50940523336922,0.7713303123729836,54.21666666666667,1250.6925036149044,0,3253,,normal
29.576811914368406,0.6544887630399772,52.916666666666664,691.7856219541122,0,3175,,normal
35.32435062115299,0.28424692839435706,50.81666666666667,1513.1591643576471,0,3049,,normal
48.400356757591666,0.6039034783735102,41.63333333333333,610.8774027679044,0,2498,,normal
42.66124193590166,0.5651327537096223,215.48333333333332,1665.7545156508916,0,12929,,normal
51.85849284327955,0.5296582123567295,106.36666666666666,1404.0210688463317,0,6382,,normal
47.41929511182155,0.6749397480678798,138.76666666666668,2352.5197558210475,0,8326,,normal
41.51269343143661,0.56436680571503,63.1,887.9430674357916,0,3786,,normal
51.95147620934234,0.5832025625347804,79.76666666666667,1306.881921762934,0,4786,,normal
41.51194526990639,0.5646431310069978,50.75,2105.2808343876864,0,3045,,normal
44.62390541437647,0.5113424534403791,0.0,1850.383648922394,0,0,,normal
35.627432371722335,0.12894999665144702,14.216666666666667,1057.5909383364422,0,853,,normal
38.53236652687364,0.46505179393390034,0.0,1444.066319916848,0,0,,normal
32.42060941359779,0.3498854474071575,0.0,1350.8397296943367,0,0,,normal
45.91667147675882,0.21962862762479635,24.25,1468.4214643055461,0,1455,,normal
28.573571015081075,0.7527269914741483,162.86666666666667,1056.5542168863715,0,9772,,normal
44.25880273934129,0.7612191613594266,87.55,1312.4854308656916,0,5253,,normal
36.47479153995872,0.6946597080532102,160.98333333333332,678.8180023837803,0,9659,,normal
47.369976747738555,0.49593841503405744,112.6,1406.7518497845945,0,6756,,normal
44.00695190985008,0.6931125217714782,133.03333333333333,1539.0086828371695,0,7982,,normal
52.56516926117441,0.4521695725083286,40.45,1254.4838466895687,0,2427,,normal
43.84619752910916,0.4865035098416003,118.81666666666666,671.6786259543891,0,7129,,normal
25.423677954774075,0.2531751533168431,130.08333333333334,1765.1833823976142,0,7805,,normal
37.464374616814396,0.5214584348097913,58.28333333333333,1503.100515956977,0,3497,,normal
28.623942459241473,0.4608694671163951,120.76666666666667,1045.0736589655899,0,7246,,normal
33.853761261069806,0.2155226189697964,121.13333333333334,1232.147812328013,0,7268,,normal
50.08982746621378,0.4407845198730126,59.766666666666666,719.7188508316277,0,3586,,normal
43.10027048718157,0.4356486785057745,28.25,919.3277463332802,0,1695,,normal
32.40855657137003,0.7735610099960353,24.866666666666667,1124.1192345300014,0,1492,,normal
29.89026106847681,0.6109583991324137,94.75,1865.9367411576636,0,5685,,normal
38.262256743010084,0.4520601790364639,107.98333333333333,1081.4085758272602,0,6479,,normal
28.267518804950978,0.49478171576419494,46.416666666666664,1618.8897369180786,0,2785,,normal
32.63087778082735,0.45795822805875563,91.46666666666667,1123.9071947981365,0,5488,,normal
